img,descr
https://st.hzcdn.com/fimgs/pictures/exteriors/ridgewood-on-seeker-cypress-homes-inc-img~e981e7c80f998292_8425-1-315425d-w360-h360-b0-p0.jpg,a large front entryway.a large craftsman beige two-story mixed siding exterior home remodel in other with a shingle roof and a black roof
https://st.hzcdn.com/fimgs/5a312ee702e89201_9531-w360-h360-b0-p0--.jpg,a small brown two-story wood exterior home photo in tokyo suburbs with a metal roof and a black roof
https://st.hzcdn.com/fimgs/c931edb003609f6d_0126-w360-h360-b0-p0--.jpg,"a mid-sized brown one-story wood and board and batten house exterior remodel in other with a shed roof, a metal roof and a gray roof"
https://st.hzcdn.com/fimgs/db518a3701a419e7_3693-w360-h360-b0-p0--.jpg,a large modern gray two-story stucco exterior home remodel in orange county with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/pictures/exteriors/extension-1st-floor-addition-eastwood-ibuild-group-img~9f41066d0fa87c6a_6762-1-5f125d2-w360-h360-b0-p0.jpg,a mid-sized minimalist white two-story brick exterior home design in sydney with a tile roof and a black roof
https://st.hzcdn.com/fimgs/d63124ad02ab63d5_1985-w360-h360-b0-p0--.jpg,"a large craftsman gray one-story mixed siding house exterior remodel in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/bc7114f700c10c1e_2973-w360-h360-b0-p0--.jpg,"a mid-sized traditional brown two-story brick townhouse exterior idea in baltimore with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/6c91e7e6025fbb88_2727-w360-h360-b0-p0--.jpg,a mid-sized trendy white two-story stucco exterior home photo in cologne with a tile roof and a black roof
https://st.hzcdn.com/fimgs/e9a19b4803609f78_9969-w360-h360-b0-p0--.jpg,"a mid-sized modern brown one-story wood and board and batten house exterior idea in other with a shed roof, a metal roof and a gray roof"
https://st.hzcdn.com/fimgs/pictures/facades-de-maisons/maison-j-florent-pasquier-img~88c12bc40f81b00f_5398-1-1a2019a-w360-h360-b0-p0.jpg,"a mid-sized trendy white one-story brick house exterior design in bordeaux with a hip roof, a tile roof and a brown roof"
https://st.hzcdn.com/fimgs/e2f1fb1d00904aa8_8841-w360-h360-b0-p0--.jpg,a mid-sized minimalist multicolored two-story brick exterior home design in cardiff with a tile roof and a black roof
https://st.hzcdn.com/fimgs/pictures/exteriors/mixing-clients-furniture-with-stage-left-style-stage-left-premier-home-staging-and-redesign-img~e68118f90f89ed88_3898-1-130503e-w360-h360-b0-p0.jpg,a large traditional red one-story brick and board and batten exterior home idea in orlando with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/0681f6fb013ba01d_6734-w360-h360-b0-p0--.jpg,a mid-sized brown one-story wood and clapboard exterior home idea in salt lake city with a tile roof and a gray roof
https://st.hzcdn.com/fimgs/c791729601127897_5098-w360-h360-b0-p0--.jpg,"a mid-sized traditional brown one-story brick house exterior idea in other with a hip roof, a shingle roof and a brown roof"
https://st.hzcdn.com/fimgs/e3610a280fee767d_1558-w360-h360-b0-p0--.jpg,"a mid-sized arts and crafts brown one-story brick and board and batten house exterior photo in chicago with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/c011078503176bcd_2082-w360-h360-b0-p0--.jpg,"a large transitional beige two-story stucco house exterior photo in houston with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/9c516cbd010c589e_8247-w360-h360-b0-p0--.jpg,"a mid-sized timeless yellow two-story stucco house exterior remodel in vancouver with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/03f1ff5602f3a5f9_0780-w360-h360-b0-p0--.jpg,"a small contemporary white one-story mixed siding tiny house remodel in dc metro with a shed roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/7ed1c6ee00aa937b_4745-w360-h360-b0-p0--.jpg,"a large minimalist white three-story brick and shingle house exterior design in paris with a hip roof, a tile roof and a black roof"
https://st.hzcdn.com/fimgs/50817cf00fe178bb_1330-w360-h360-b0-p0--.jpg,"a large contemporary gray two-story mixed siding and board and batten house exterior idea in chicago with a hip roof, a tile roof and a gray roof"
https://st.hzcdn.com/fimgs/cb51f7c102ab50af_2008-w360-h360-b0-p0--.jpg,"a large craftsman gray one-story mixed siding house exterior idea in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/5711943a03890e97_5695-w360-h360-b0-p0--.jpg,a large cottage white one-story brick and board and batten exterior home remodel in phoenix with a tile roof and a black roof
https://st.hzcdn.com/fimgs/pictures/exteriors/custom-home-dream-coast-builders-img~ad6110b208d54fec_2293-1-23ef8e7-w360-h360-b0-p0.jpg,"a large elegant beige two-story stucco and board and batten house exterior photo in tampa with a clipped gable roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/1a5171930082f396_0837-w360-h360-b0-p0--.jpg,"a large craftsman brown one-story mixed siding house exterior idea in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/c801a73c0144aa6f_4566-w360-h360-b0-p0--.jpg,a mid-sized mid-century modern white one-story brick and board and batten exterior home remodel in st louis with a shingle roof and a black roof
https://st.hzcdn.com/fimgs/pictures/facades-de-maisons/maison-j-florent-pasquier-img~ab716c8d0f81b035_5399-1-8c97a7c-w360-h360-b0-p0.jpg,"a mid-sized trendy white one-story brick house exterior photo in bordeaux with a hip roof, a tile roof and a brown roof"
https://st.hzcdn.com/fimgs/2591126603c055a7_5523-w360-h360-b0-p0--.jpg,"a mid-sized modern gray two-story mixed siding exterior home remodel in san francisco with a hip roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/pictures/exteriors/millstone-ii-100-omega-builders-img~98111fb90fb40ca0_6616-1-957c643-w360-h360-b0-p0.jpg,"a large arts and crafts brown one-story mixed siding house exterior photo in austin with a hip roof, a shingle roof and a brown roof"
https://st.hzcdn.com/fimgs/f191417b00998364_6270-w360-h360-b0-p0--.jpg,a large classic beige two-story mixed siding exterior home design in grand rapids with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/3c61152a000adf61_1881-w360-h360-b0-p0--.jpg,"a large modern white three-story mixed siding and clapboard house exterior idea in other with a hip roof, a tile roof and a red roof"
https://st.hzcdn.com/fimgs/pictures/house-exteriors/horsell-5-bedroom-detached-house-front-elevation-mb-architecture-img~b40100b80fb427a4_2191-1-a8770c9-w360-h360-b0-p0.jpg,a we extended an original 1960s house into this fantastic modern 5 bedroom family home.large contemporary brown two-story brick exterior home idea in surrey with a tile roof and a brown roof
https://st.hzcdn.com/fimgs/9621a6430487749e_7229-w360-h360-b0-p0--.jpg,"a mid-sized contemporary brown two-story brick and clapboard house exterior remodel in other with a hip roof, a metal roof and a brown roof"
https://st.hzcdn.com/fimgs/1921657803e50248_2873-w360-h360-b0-p0--.jpg,"a mid-sized craftsman gray one-story mixed siding house exterior remodel in austin with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/a6b1e533034dc3ac_0830-w360-h360-b0-p0--.jpg,"a small contemporary beige two-story mixed siding house exterior remodel in boston with a shed roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/d7d19758011d234c_2767-w360-h360-b0-p0--.jpg,a large contemporary brown two-story wood and board and batten exterior home remodel in bridgeport with a mixed material roof and a gray roof
https://st.hzcdn.com/fimgs/pictures/fachadas/anexo-a-la-vivienda-reflejos-carpinteria-y-celosias-casiblanca-jornet-arquitectos-img~1a711a3d0f5919b0_3277-1-1951027-w360-h360-b0-p0.jpg,a mid-sized contemporary red one-story mixed siding exterior home idea in alicante-costa blanca with a mixed material roof and a gray roof
https://st.hzcdn.com/fimgs/pictures/家の外観/djed-yutorosu-architects-img~95f132420d47dd05_1852-1-4c2d391-w360-h360-b0-p0.jpg,"a mid-sized contemporary gray two-story stucco house exterior idea in tokyo suburbs with a shed roof, a mixed material roof and a gray roof"
https://st.hzcdn.com/fimgs/95317c8c045081ee_6237-w360-h360-b0-p0--.jpg,a mid-sized transitional beige one-story stucco exterior home design in las vegas with a tile roof and a red roof
https://st.hzcdn.com/fimgs/5ce17c18025f9d0e_2839-w360-h360-b0-p0--.jpg,"a small beige two-story mixed siding house exterior photo in other with a shed roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/42813b7200b662fa_2863-w360-h360-b0-p0--.jpg,"a large elegant beige two-story stucco house exterior photo in other with a hip roof, a metal roof and a brown roof"
https://st.hzcdn.com/fimgs/pictures/exteriors/mid-century-modern-meets-transitional-design-in-la-canada-flintridge-metropolis-drafting-and-construction-inc-img~d1011d270faf704f_6733-1-af49dd4-w360-h360-b0-p0.jpg,a large 1960s gray two-story brick exterior home design in los angeles with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/6f21179203ac5a95_9924-w360-h360-b0-p0--.jpg,a mid-sized coastal brown two-story mixed siding and shingle exterior home remodel in san diego with a shingle roof and a black roof
https://st.hzcdn.com/fimgs/d091687e031b7b36_5400-w360-h360-b0-p0--.jpg,a large cottage multicolored two-story mixed siding and clapboard exterior home design in boston with a shingle roof and a brown roof
https://st.hzcdn.com/fimgs/f5511d370ff73b5d_7243-w360-h360-b0-p0--.jpg,a large trendy beige two-story stucco exterior home photo in houston with a shingle roof and a brown roof
https://st.hzcdn.com/fimgs/0ad1f05e0025844b_2140-w360-h360-b0-p0--.jpg,a large country white two-story mixed siding and board and batten exterior home design in other with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/474110d200258448_2141-w360-h360-b0-p0--.jpg,a large cottage white two-story mixed siding and board and batten exterior home idea in other with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/pictures/exteriors/clara-700-omega-builders-img~291102e50fad8b1b_3926-1-924b409-w360-h360-b0-p0.jpg,"a mid-sized craftsman beige one-story mixed siding house exterior remodel in austin with a hip roof, a shingle roof and a gray roof"
https://st.hzcdn.com/fimgs/ffb186e40086b4b2_0467-w360-h360-b0-p0--.jpg,"a large contemporary white two-story mixed siding house exterior remodel in grand rapids with a hip roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/16c1c2c90318b2d9_2057-w360-h360-b0-p0--.jpg,"a large classic beige two-story brick house exterior design in houston with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/1f214eee00258458_2141-w360-h360-b0-p0--.jpg,a large country white two-story mixed siding and board and batten exterior home photo in other with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/2401589002debac8_7799-w360-h360-b0-p0--.jpg,"a large craftsman gray one-story mixed siding house exterior idea in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/2561db4d00e4e45f_0705-w360-h360-b0-p0--.jpg,a large cottage white one-story wood and board and batten exterior home photo in denver with a shingle roof and a black roof
https://st.hzcdn.com/fimgs/02512741040a5018_7474-w360-h360-b0-p0--.jpg,a mid-sized danish brown three-story mixed siding exterior home design in minneapolis with a metal roof and a black roof
https://st.hzcdn.com/fimgs/6d411d470320b618_7733-w360-h360-b0-p0--.jpg,a mid-sized minimalist white one-story stucco exterior home design in denver with a metal roof and a black roof
https://st.hzcdn.com/fimgs/caa150f5012a7d77_0055-w360-h360-b0-p0--.jpg,"a small trendy multicolored two-story stucco house exterior photo in orlando with a shed roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/3d0187f40276bec7_3974-w360-h360-b0-p0--.jpg,"a small modern gray one-story wood and clapboard house exterior remodel in indianapolis with a shed roof, a metal roof and a gray roof"
https://st.hzcdn.com/fimgs/pictures/exteriors/waterfront-house-the-house-group-img~5a81e58a0cd923ed_2151-1-85202a2-w360-h360-b0-p0.jpg,a mid-sized minimalist white two-story wood exterior home design in san francisco with a black roof
https://st.hzcdn.com/fimgs/8671d9c30221a51a_4092-w360-h360-b0-p0--.jpg,a mid-sized country white one-story brick exterior home design in sydney with a metal roof and a gray roof
https://st.hzcdn.com/fimgs/4341fbfa004937a4_4252-w360-h360-b0-p0--.jpg,"a large craftsman brown one-story mixed siding house exterior remodel in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/7911ed5002d88fed_7257-w360-h360-b0-p0--.jpg,"a mid-sized beach style beige one-story stucco house exterior photo in orange county with a hip roof, a tile roof and a red roof"
https://st.hzcdn.com/fimgs/3241412c018aefa5_9189-w360-h360-b0-p0--.jpg,a large timeless white two-story mixed siding and clapboard exterior home remodel in indianapolis with a shingle roof and a black roof
https://st.hzcdn.com/fimgs/bb31c7c500998379_7466-w360-h360-b0-p0--.jpg,a large timeless beige two-story mixed siding exterior home remodel in grand rapids with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/c9e174530283e85f_8592-w360-h360-b0-p0--.jpg,a mid-sized transitional white one-story brick exterior home idea in other with a mixed material roof and a black roof
https://st.hzcdn.com/fimgs/8ce1698002a0c871_7160-w360-h360-b0-p0--.jpg,"a large arts and crafts gray one-story mixed siding house exterior photo in austin with a hip roof, a shingle roof and a black roof"
https://st.hzcdn.com/fimgs/1b41693700080445_2668-w360-h360-b0-p0--.jpg,a large contemporary gray three-story wood and clapboard house exterior idea in other with a hip roof and a gray roof
https://st.hzcdn.com/fimgs/ce41312d0414296b_2926-w360-h360-b0-p0--.jpg,"a mid-sized scandinavian white two-story mixed siding and board and batten house exterior remodel in other with a shed roof, a metal roof and a black roof"
https://st.hzcdn.com/fimgs/33615a2d031119d3_3374-w360-h360-b0-p0--.jpg,a mid-sized classic white one-story mixed siding exterior home design in denver with a shingle roof and a gray roof
https://st.hzcdn.com/fimgs/ac316d6401f7c72f_8382-w360-h360-b0-p0--.jpg,a small scandinavian gray two-story stucco exterior home idea in other with a metal roof and a black roof
https://st.hzcdn.com/fimgs/0961266200194d6a_7332-w360-h360-b0-p0--.jpg,a mid-sized classic black three-story wood and clapboard exterior home design in munich with a green roof and a black roof
https://st.hzcdn.com/fimgs/4b8135420fe54b47_2277-w360-h360-b0-p0--.jpg,"a large danish white two-story stucco house exterior photo in other with a shed roof, a metal roof and a brown roof"
https://st.hzcdn.com/fimgs/b411617301fa1b23_7392-w360-h360-b0-p0--.jpg,a mid-sized white one-story stucco exterior home photo in other with a metal roof and a black roof
https://st.hzcdn.com/fimgs/6cb117bb0417eeea_0093-w360-h360-b0-p0--.jpg,a mid-sized danish white two-story mixed siding and board and batten exterior home photo in other with a metal roof and a gray roof
